,Asset_Class_ID,Asset_Type,Material,DIAMETER,Community,Quantity_Length,Install_Date,Source,Edited_Date,Asset_Class,Asset_Owner,Category,Potable,Fail
14026,72,Unknown,GALV,20,Taupo - Central,3.72,1958-07-01 00:00:01+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14027,72,Unknown,GALV,20,Taupo - Central,3.28,1971-07-01 00:00:00+00:00,09 Unknown,2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14028,72,Commercial,PE,63,Taupo - Central,33.68,2007-09-01 00:00:00+00:00,01 GPS Survey TDC +/- 25cm,2017-09-26 11:04:39+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14029,72,Commercial,PE,20,Taupo - Central,2.72,2007-09-01 00:00:00+00:00,01 GPS Survey TDC +/- 25cm,2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14030,72,Unknown,GALV,15,Taupo - Central,3.04,1969-07-01 00:00:01+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14031,72,Unknown,PE,25,Omori,1.74,2005-02-01 00:00:00+00:00,06 As-Built Plan Digitised (Low Error),2017-04-19 10:46:59+00:00,Water_Service_Con,Public ,Omori,Yes,0
14032,72,Unknown,GALV,15,Taupo - Central,3.26,1969-07-01 00:00:01+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14033,72,Unknown,uPVC,15,Taupo - South,3.7,2006-12-01 00:00:00+00:00,06 As-Built Plan Digitised (Low Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14034,72,Unknown,AK,20,Taupo - Central,26.3,1960-07-01 00:00:01+00:00,09 Unknown,2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14035,72,Unknown,uPVC,15,Taupo - South,4.03,1976-11-01 00:00:00+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,1
14036,72,Unknown,uPVC,20,Taupo - Central,6.28,1954-10-27 00:00:01+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,1
14037,72,Unknown,GALV,20,Taupo - Central,7.57,1956-01-01 00:00:01+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14038,72,Domestic Ordinary,MDPE,20,Mapara Road,9.79,2004-09-20 00:00:00+00:00,07 As-Built Plan Digitised (High Error),2017-03-01 16:14:08+00:00,Water_Service_Con,Public ,Mapara Road,Yes,0
14039,72,Unknown,PVC,15,Taupo - North,5.29,2005-12-01 00:00:00+00:00,06 As-Built Plan Digitised (Low Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14040,72,Unknown,uPVC,15,Taupo - South,3.17,2006-01-01 00:00:00+00:00,06 As-Built Plan Digitised (Low Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14041,72,Unknown,GALV,20,Taupo - Central,1.65,2009-12-01 00:00:00+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14042,72,Unknown,GALV,20,Taupo - Central,3.68,1964-05-30 00:00:01+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14043,72,Unknown,uPVC,15,Taupo - South,3.58,1965-04-01 00:00:01+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,1
14044,72,Unknown,MDPE,15,Taupo - North,4.39,2006-05-06 00:00:00+00:00,03 Field Inspection,2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14046,72,Unknown,uPVC,20,Taupo - Central,3.87,2007-08-23 00:00:00+00:00,04 As-Built Plan (Electronic),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14047,72,Unknown,uPVC,15,Acacia Bay,2.66,1993-12-10 00:00:00+00:00,03 Field Inspection,2017-03-01 13:28:18+00:00,Water_Service_Con,Public ,Acacia Bay,Yes,0
14048,72,Unknown,GALV,20,Taupo - Central,3.72,1964-05-30 00:00:01+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14049,72,Unknown,uPVC,15,Taupo - South,3.03,1954-09-22 00:00:01+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,1
14050,72,Unknown,uPVC,15,Taupo - South,2.74,2006-01-01 00:00:00+00:00,06 As-Built Plan Digitised (Low Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14051,72,Unknown,GALV,20,Taupo - Central,3.34,2006-09-19 00:00:00+00:00,03 Field Inspection,2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14052,72,Unknown,PVC,15,Taupo - North,3.56,2005-12-01 00:00:00+00:00,03 Field Inspection,2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14053,72,Unknown,GALV,20,Taupo - Central,27.92,1958-07-01 00:00:01+00:00,09 Unknown,2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14054,72,Unknown,uPVC,15,Taupo - South,3.87,2007-07-01 00:00:00+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14055,72,Unknown,uPVC,15,Taupo - South,3.74,2006-12-01 00:00:00+00:00,06 As-Built Plan Digitised (Low Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14056,72,Unknown,GALV,15,Taupo - Central,4.75,1960-07-01 00:00:01+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14057,72,Unknown,uPVC,20,Taupo - South,2.59,1965-04-01 00:00:01+00:00,03 Field Inspection,2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,1
14058,72,Unknown,uPVC,15,Taupo - South,4.15,2007-07-01 00:00:00+00:00,06 As-Built Plan Digitised (Low Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14059,72,Unknown,uPVC,15,Taupo - South,4.45,1971-10-01 00:00:00+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,1
14060,72,Unknown,uPVC,15,Acacia Bay,0.76,2006-01-01 00:00:00+00:00,06 As-Built Plan Digitised (Low Error),2017-03-01 13:28:18+00:00,Water_Service_Con,Public ,Acacia Bay,Yes,0
14061,72,Unknown,uPVC,15,Taupo - South,4.35,1965-04-01 00:00:01+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,1
14062,72,Unknown,uPVC,20,Taupo - Central,3.11,1954-10-27 00:00:01+00:00,09 Unknown,2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,1
14063,72,Commercial,uPVC,20,Taupo - Central,2.65,1960-07-01 00:00:01+00:00,01 GPS Survey TDC +/- 25cm,2019-02-15 12:54:30+00:00,Water_Service_Con,Public ,Taupo,Yes,1
14064,72,Unknown,uPVC,20,Mapara Road,0.84,1986-07-01 00:00:00+00:00,06 As-Built Plan Digitised (Low Error),2017-03-01 16:14:08+00:00,Water_Service_Con,Public ,Mapara Road,Yes,0
14065,72,Unknown,GALV,20,Taupo - Central,5.35,1956-01-01 00:00:01+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14066,72,Unknown,GALV,20,Taupo - Central,4.33,1996-05-01 00:00:00+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14067,72,Unknown,uPVC,15,Acacia Bay,1.29,2006-01-01 00:00:00+00:00,06 As-Built Plan Digitised (Low Error),2017-03-01 13:28:18+00:00,Water_Service_Con,Public ,Acacia Bay,Yes,0
14068,72,Unknown,uPVC,15,Taupo - South,3.47,1965-04-01 00:00:01+00:00,03 Field Inspection,2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,1
14069,72,Unknown,uPVC,15,Taupo - South,3.22,1965-04-01 00:00:01+00:00,03 Field Inspection,2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,1
14070,72,Unknown,uPVC,20,Taupo - Central,14.7,1954-10-27 00:00:01+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,1
14071,72,Unknown,uPVC,20,Taupo - Central,9.11,1960-07-01 00:00:01+00:00,01 GPS Survey TDC +/- 25cm,2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,1
14072,72,Unknown,uPVC,15,Acacia Bay,0.74,2006-01-01 00:00:00+00:00,06 As-Built Plan Digitised (Low Error),2017-03-01 13:28:18+00:00,Water_Service_Con,Public ,Acacia Bay,Yes,0
14073,72,Unknown,GALV,15,Taupo - Central,8.38,1960-07-01 00:00:01+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14074,72,Unknown,GALV,20,Taupo - Central,3.26,1958-07-01 00:00:01+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14075,72,Unknown,uPVC,15,Taupo - South,3.56,1974-08-01 00:00:00+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,1
14076,72,Unknown,GALV,20,Taupo - Central,3.77,1958-07-01 00:00:01+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14077,72,Unknown,uPVC,20,Taupo - Central,4.06,1971-11-01 00:00:00+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,1
14078,72,Unknown,uPVC,20,Taupo - Central,3.43,1954-10-27 00:00:01+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,1
14079,72,Domestic Ordinary,uPVC,15,Taupo - South,1.51,1965-04-01 00:00:01+00:00,03 Field Inspection,2019-07-25 14:58:09+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14080,72,Unknown,PVC,15,Taupo - North,3.52,2005-12-01 00:00:00+00:00,06 As-Built Plan Digitised (Low Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14081,72,Unknown,uPVC,15,Taupo - South,3.56,1954-09-28 00:00:01+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,1
14082,72,Commercial,GALV,20,Taupo - Central,2.17,1960-07-01 00:00:01+00:00,01 GPS Survey TDC +/- 25cm,2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14083,72,Unknown,uPVC,20,Mapara Road,2.2,2004-06-01 00:00:00+00:00,06 As-Built Plan Digitised (Low Error),2017-03-01 16:14:08+00:00,Water_Service_Con,Public ,Mapara Road,Yes,0
14084,72,Unknown,GALV,20,Taupo - Central,3.88,1958-07-01 00:00:01+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14085,72,Unknown,uPVC,15,Taupo - South,5.71,1965-04-01 00:00:01+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,1
14086,72,Commercial,uPVC,15,Taupo - Central,1.48,1960-07-01 00:00:01+00:00,01 GPS Survey TDC +/- 25cm,2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,1
14087,72,Unknown,uPVC,15,Acacia Bay,1.56,2006-01-01 00:00:00+00:00,06 As-Built Plan Digitised (Low Error),2017-03-01 13:28:18+00:00,Water_Service_Con,Public ,Acacia Bay,Yes,0
14088,72,Unknown,uPVC,20,Taupo - Central,5.99,1954-10-27 00:00:01+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,1
14089,72,Unknown,GALV,15,Taupo - Central,4.69,1960-07-01 00:00:01+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14090,72,Unknown,GALV,20,Taupo - Central,2.02,1956-01-01 00:00:01+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14091,72,Commercial,uPVC,20,Taupo - Central,3.68,2007-08-02 00:00:00+00:00,03 Field Inspection,2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14092,72,Farm,uPVC,15,Mapara Road,0.3,2005-12-06 00:00:00+00:00,06 As-Built Plan Digitised (Low Error),2017-03-01 16:14:08+00:00,Water_Service_Con,Public ,Mapara Road,Yes,0
14093,72,Industrial,GALV,20,Taupo - Central,0.99,1960-07-01 00:00:01+00:00,01 GPS Survey TDC +/- 25cm,2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14094,72,Unknown,uPVC,15,Taupo - South,3.63,1965-04-01 00:00:01+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,1
14095,72,Unknown,uPVC,15,Taupo - South,4.83,1972-08-01 00:00:00+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,1
14096,72,Unknown,PVC,15,Turangi,3.33,2006-04-01 00:00:00+00:00,06 As-Built Plan Digitised (Low Error),2016-11-08 16:45:07+00:00,Water_Service_Con,Public ,Turangi,Yes,0
14097,72,Unknown,uPVC,15,Taupo - South,2.8,2007-07-01 00:00:00+00:00,03 Field Inspection,2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14098,72,Unknown,uPVC,15,Taupo - South,3.51,1971-10-01 00:00:00+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,1
14099,72,Domestic Ordinary,uPVC,20,Acacia Bay,13.92,1987-07-01 00:00:00+00:00,07 As-Built Plan Digitised (High Error),2017-03-01 13:28:18+00:00,Water_Service_Con,Public ,Acacia Bay,Yes,0
14100,72,Unknown,GALV,20,Taupo - Central,4.66,1956-07-01 00:00:01+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14101,72,Domestic Ordinary,uPVC,25,Taupo - Central,1.31,2006-05-01 00:00:00+00:00,06 As-Built Plan Digitised (Low Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14102,72,Unknown,uPVC,15,Taupo - South,3.08,1971-10-01 00:00:00+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,1
14103,72,Unknown,uPVC,15,Taupo - South,3.55,2010-03-19 00:00:00+00:00,06 As-Built Plan Digitised (Low Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14104,72,Unknown,GALV,15,Taupo - Central,3.65,1960-07-01 00:00:01+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14105,72,Unknown,GALV,15,Taupo - Central,4.61,1960-07-01 00:00:01+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14106,72,Unknown,GALV,20,Taupo - Central,5.19,1956-07-01 00:00:01+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14108,72,Unknown,uPVC,15,Taupo - North,2.78,1970-07-01 00:00:00+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,1
14109,72,Unknown,GALV,20,Taupo - Central,3.26,1971-07-01 00:00:00+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14110,72,Unknown,uPVC,15,Taupo - South,3.77,2007-07-01 00:00:00+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14111,72,Unknown,uPVC,15,Taupo - South,3.6,2007-07-01 00:00:00+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14112,72,Unknown,uPVC,15,Taupo - South,7.93,2007-07-01 00:00:00+00:00,03 Field Inspection,2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14113,72,Unknown,GALV,20,Taupo - Central,4.03,1958-07-01 00:00:01+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14114,72,Unknown,uPVC,20,Taupo - Central,3.65,1954-10-27 00:00:01+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,1
14115,72,Unknown,uPVC,15,Taupo - South,3.71,1954-09-28 00:00:01+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,1
14116,72,Church,GALV,20,Taupo - Central,2.13,1960-07-01 00:00:01+00:00,01 GPS Survey TDC +/- 25cm,2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14117,72,Unknown,GALV,15,Taupo - Central,3.17,1960-07-01 00:00:01+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14118,72,Unknown,GALV,20,Taupo - Central,3.87,1956-07-01 00:00:01+00:00,physical inspection,2018-05-07 11:43:41+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14119,72,Unknown,GALV,20,Taupo - Central,8.13,1956-01-01 00:00:01+00:00,09 Unknown,2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14120,72,Unknown,AK,20,Taupo - Central,3.84,1956-01-01 00:00:01+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14121,72,Unknown,uPVC,15,Taupo - South,3.69,1974-08-01 00:00:00+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,1
14122,72,Unknown,GALV,15,Taupo - Central,5.18,1960-07-01 00:00:01+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14123,72,Unknown,uPVC,15,Taupo - South,3.89,1954-09-22 00:00:01+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,1
14124,72,Unknown,uPVC,15,Acacia Bay,0.92,2006-01-01 00:00:00+00:00,06 As-Built Plan Digitised (Low Error),2017-03-01 13:28:18+00:00,Water_Service_Con,Public ,Acacia Bay,Yes,0
14125,72,Unknown,uPVC,20,Taupo - Central,4.48,1954-10-27 00:00:01+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,1
14126,72,Unknown,uPVC,15,Taupo - South,3.1,2006-01-01 00:00:00+00:00,06 As-Built Plan Digitised (Low Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14127,72,Unknown,PVC,15,Turangi,1.52,2006-10-10 00:00:00+00:00,06 As-Built Plan Digitised (Low Error),2016-11-08 16:45:07+00:00,Water_Service_Con,Public ,Turangi,Yes,0
14128,72,Unknown,uPVC,15,Acacia Bay,0.9,2006-01-01 00:00:00+00:00,06 As-Built Plan Digitised (Low Error),2017-03-01 13:28:18+00:00,Water_Service_Con,Public ,Acacia Bay,Yes,0
14129,72,Unknown,GALV,20,Taupo - Central,3.92,1958-07-01 00:00:01+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14131,72,Unknown,uPVC,15,Taupo - North,3.42,1970-07-01 00:00:00+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,1
14132,72,Unknown,uPVC,15,Taupo - South,3.05,2006-01-01 00:00:00+00:00,corrected via physical inspection,2018-05-04 14:36:55+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14133,72,Unknown,uPVC,15,Taupo - South,2.63,1973-02-01 00:00:00+00:00,03 Field Inspection,2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,1
14134,72,Unknown,GALV,20,Taupo - Central,4.83,1958-07-01 00:00:01+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14135,72,Unknown,GALV,15,Taupo - Central,1.95,1960-07-01 00:00:01+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14136,72,Unknown,uPVC,15,Taupo - South,3.34,1979-10-01 00:00:00+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,1
14137,72,Unknown,GALV,20,Taupo - Central,2.27,1956-07-01 00:00:01+00:00,01 GPS Survey TDC +/- 25cm,2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14138,72,Unknown,GALV,15,Taupo - Central,3.49,1960-07-01 00:00:01+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14139,72,Unknown,GALV,20,Taupo - Central,3.7,1958-07-01 00:00:01+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14141,72,Domestic Ordinary,uPVC,15,Mapara Road,2.5,2002-11-01 00:00:00+00:00,06 As-Built Plan Digitised (Low Error),2017-03-01 16:14:08+00:00,Water_Service_Con,Public ,Mapara Road,Yes,0
14142,72,Unknown,uPVC,20,Taupo - Central,5.78,1954-10-27 00:00:01+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,1
14143,72,Unknown,GALV,20,Taupo - Central,4.41,1956-01-01 00:00:01+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14144,72,Unknown,PVC,15,Turangi,0.48,2006-04-01 00:00:00+00:00,06 As-Built Plan Digitised (Low Error),2016-11-08 16:45:07+00:00,Water_Service_Con,Public ,Turangi,Yes,0
14145,72,Unknown,uPVC,15,Taupo - South,3.93,2007-07-01 00:00:00+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14146,72,Unknown,GALV,20,Taupo - Central,4.54,1958-07-01 00:00:01+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14147,72,Unknown,uPVC,15,Taupo - South,1.97,2006-01-01 00:00:00+00:00,06 As-Built Plan Digitised (Low Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14148,72,Unknown,GALV,20,Taupo - Central,3.81,1958-07-01 00:00:01+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14149,72,Commercial,uPVC,20,Taupo - Central,0.9,1960-07-01 00:00:01+00:00,01 GPS Survey TDC +/- 25cm,2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,1
14150,72,Unknown,uPVC,15,Taupo - South,5.32,1965-04-01 00:00:01+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,1
14151,72,Unknown,uPVC,15,Taupo - South,5.14,2005-07-01 00:00:00+00:00,03 Field Inspection,2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14152,72,Unknown,GALV,20,Taupo - Central,4.69,1958-07-01 00:00:01+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14153,72,Unknown,uPVC,20,Taupo - Central,4.03,1954-10-27 00:00:01+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,1
14154,72,Unknown,uPVC,15,Taupo - South,3.8,2007-07-01 00:00:00+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14155,72,Unknown,GALV,20,Taupo - Central,4.02,1958-07-01 00:00:01+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14156,72,Unknown,GALV,20,Taupo - Central,4.82,1956-01-01 00:00:01+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14157,72,Unknown,GALV,15,Taupo - Central,4.6,1960-07-01 00:00:01+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14158,72,Unknown,uPVC,15,Taupo - South,3.05,1954-09-28 00:00:01+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,1
14159,72,Unknown,GALV,15,Taupo - Central,3.17,1960-07-01 00:00:01+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14160,72,Unknown,uPVC,15,Taupo - South,4.16,1954-09-28 00:00:01+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,1
14161,72,Unknown,GALV,20,Taupo - Central,3.04,1958-07-01 00:00:01+00:00,03 Field Inspection,2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14162,72,Unknown,uPVC,25,Taupo - South,3.32,2010-03-19 00:00:00+00:00,03 Field Inspection,2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
14163,72,Unknown,uPVC,15,Taupo - South,10.13,2005-07-01 00:00:00+00:00,06 As-Built Plan Digitised (Low Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
